,category,price
1436,밀크씨슬,14900
1437,밀크씨슬,8720
1438,밀크씨슬,52000
1439,기타건강보조식품,187000
1440,밀크씨슬,50500
1441,밀크씨슬,50500
1442,밀크씨슬,50500
1443,밀크씨슬,50500
1444,밀크씨슬,15900
1445,효모,28900
1446,밀크씨슬,9975
1447,밀크씨슬,27630
1448,밀크씨슬,27630
1449,,0
1450,다이어트식품,23150
1451,가르시니아,15000
1452,기타건강보조식품,25000
1453,감마리놀렌산,72800
1454,감마리놀렌산,72800
1455,감마리놀렌산,29180
1456,,0
1457,감마리놀렌산,79000
1458,감마리놀렌산,29700
1459,감마리놀렌산,28000
1460,감마리놀렌산,64900
1461,,0
1462,가르시니아,190000
1463,콜라겐,120000
1464,기타건강보조식품,59800
1465,홍삼액,43000
1466,프로바이오틱스,9900
1467,칼슘,370000
1468,,0
1469,,0
1470,기타홍삼제품,198000
1471,멀티비타민,50000
1472,기타건강보조식품,36250
1473,아연,40500
1474,기타건강보조식품,26400
1475,기타홍삼제품,53000
1476,멀티비타민,11900
1477,홍삼액,58000
1478,루테인,198000
1479,건강분말,14470
1480,건강분말,14470
1481,,0
1482,홍삼액,18060
1483,홍삼액,18060
1484,홍삼액,139300
1485,홍삼액,98000
1486,홍삼액,10000
1487,,0
1488,홍삼액,37100
1489,홍삼액,60000
1490,,0
1491,홍삼액,37100
1492,홍삼액,37100
1493,쏘팔메토,10900
1494,,0
1495,기타건강보조식품,35000
1496,,0
1497,기타건강보조식품,59500
1498,기타건강보조식품,19700
1499,기타건강보조식품,177000
1500,기타건강보조식품,90000
1501,,0
1502,감마리놀렌산,99000
1503,기타건강보조식품,50000
1504,기타건강보조식품,9200
1505,기타건강보조식품,78000
1506,기타건강보조식품,59500
1507,기타건강보조식품,8320
1508,기타다이어트식품,206000
1509,가르시니아,18500
1510,프로바이오틱스,2400
1511,식이섬유,84000
1512,기타건강보조식품,220970
1513,홍삼액,44900
1514,기타홍삼제품,55000
1515,밀크씨슬,14290
1516,루테인,48000
1517,루테인,31500
1518,멀티비타민,34800
1519,밀크씨슬,59900
1520,비타민D,11490
1521,오메가3,27000
1522,오메가3,48000
1523,칼슘,34800
1524,홍삼액,90000
1525,MSM,50000
1526,멀티비타민,16400
1527,비타민C,28160
1528,프로폴리스,35000
1529,기타홍삼제품,128000
1530,기타건강보조식품,75000
1531,기타건강보조식품,59800
1532,기타건강보조식품,59800
1533,기타건강보조식품,59800
1534,기타건강보조식품,59800
1535,홍삼액,35870
1536,기타건강보조식품,116000
1537,,0
1538,,0
1539,,0
1540,밀크씨슬,25900
1541,밀크씨슬,25900
1542,밀크씨슬,12490
1543,밀크씨슬,64160
1544,글루코사민,45000
1545,루테인,73000
1546,멀티비타민,40900
1547,비타민C,45000
1548,아연,45000
1549,기타건강보조식품,16330
1550,,0
1551,프로폴리스,35000
1552,오메가3,11540
1553,루테인,10380
1554,밀크씨슬,9000
1555,비타민D,15000
1556,프로바이오틱스,44900
1557,멀티비타민,6260
1558,밀크씨슬,8270
1559,비타민E,4830
1560,감마리놀렌산,9390
1561,건강환/정,210000
1562,오메가3,149500
1563,프로바이오틱스,45000
1564,프로바이오틱스,48000
1565,기타홍삼제품,72800
1566,프로바이오틱스,35900
1567,MSM,49000
1568,칼슘,12920
1569,가르시니아,7500
1570,비타민B,248000
1571,,0
1572,,0
1573,,0
1574,,0
1575,,0
1576,,0
1577,기타단백질보충제,63820
1578,,0
1579,기타다이어트식품,11070
1580,,0
1581,,0
1582,비오틴,12800
1583,비타민D,12900
1584,프리바이오틱스,9900
1585,쏘팔메토,17250
1586,마그네슘,12400
1587,비타민B,34900
1588,기타홍삼제품,448000
1589,기타건강보조식품,39800
1590,프로바이오틱스,18830
1591,프로바이오틱스,24070
1592,멀티비타민,60000
1593,비타민A,28000
1594,루테인,330000
1595,,0
1596,프로바이오틱스,39900
1597,쏘팔메토,342280
1598,쏘팔메토,148000
1599,칼슘,34000
1600,,0
1601,MSM,330000
1602,기타건강보조식품,59800
1603,홍삼액,129000
1604,기타홍삼제품,36900
1605,,0
1606,기타건강보조식품,24100
1607,아연,29800
1608,기타건강보조식품,37110
1609,기타건강보조식품,20900
1610,홍삼액,24800
1611,,0
1612,알로에정/겔,280000
1613,식이섬유,95000
1614,기타홍삼제품,26320
1615,프로바이오틱스,20000
1616,기타건강보조식품,63000
1617,밀크씨슬,35000
1618,건강환/정,49290
1619,프로바이오틱스,69000
1620,루테인,37000
1621,기타홍삼제품,39000
1622,건강환/정,430000
1623,프로바이오틱스,59300
1624,기타건강보조식품,558000
1625,기타홍삼제품,33680
1626,,0
1627,,0
1628,기타홍삼제품,26990
1629,기타홍삼제품,79000
1630,기타홍삼제품,79000
1631,기타홍삼제품,300000
1632,비타민C,17550
1633,홍삼액,79000
1634,홍삼액,60000
1635,홍삼액,98000
1636,홍삼액,100000
1637,홍삼액,64500
1638,,0
1639,홍삼캡슐/환,130000
1640,기타홍삼제품,58000
1641,기타홍삼제품,298000
1642,기타홍삼제품,200000
1643,,0
1644,홍삼액,16910
1645,기타건강보조식품,40510
1646,,0
1647,루테인,76190
1648,멀티비타민,44900
1649,,0
1650,비타민C,34900
1651,비타민C,39645
1652,비타민C,53920
1653,비타민C,53920
1654,콜라겐,25500
1655,비타민C,15800
1656,비타민C,24640
1657,오메가3,49900
1658,오메가3,22900
1659,,0
1660,,0
1661,비타민C,19490
1662,비타민C,19490
1663,,0
1664,비타민C,39200
1665,비타민C,22900
1666,비타민C,22900
1667,,0
1668,홍삼캡슐/환,80750
1669,,0
1670,인삼,3200
1671,기타홍삼제품,97980
1672,홍삼액,68000
1673,,0
1674,홍삼액,34700
1675,기타홍삼제품,99099
1676,,0
1677,인삼,109009
1678,인삼,156000
1679,홍삼캡슐/환,11520
1680,,0
1681,,0
1682,기타홍삼제품,44800
1683,홍삼절편,51210
1684,,0
1685,기타홍삼제품,142200
1686,기타홍삼제품,46460
1687,,0
1688,기타홍삼제품,21500
1689,기타홍삼제품,63700
1690,기타홍삼제품,94900
1691,기타홍삼제품,39800
1692,홍삼캡슐/환,18580
1693,홍삼액,49500
1694,홍삼액,49500
1695,홍삼액,49500
1696,기타홍삼제품,14190
1697,홍삼액,49500
1698,홍삼액,47810
1699,기타홍삼제품,143280
1700,홍삼액,47810
1701,기타홍삼제품,14190
1702,홍삼액,143200
1703,홍삼액,17220
1704,기타홍삼제품,61000
1705,기타홍삼제품,58000
1706,홍삼액,47810
1707,기타홍삼제품,148000
1708,기타홍삼제품,49000
1709,기타홍삼제품,49000
1710,기타홍삼제품,49000
1711,기타홍삼제품,101920
1712,기타홍삼제품,798000
1713,기타홍삼제품,27700
1714,홍삼캡슐/환,28000
1715,홍삼액,49500
1716,기타홍삼제품,121000
1717,기타홍삼제품,119500
1718,,0
1719,홍삼액,89000
1720,홍삼액,165000
1721,홍삼액,53320
1722,홍삼액,23300
1723,기타홍삼제품,18900
1724,기타홍삼제품,20920
1725,기타홍삼제품,185000
1726,기타홍삼제품,320000
1727,기타홍삼제품,550000
1728,홍삼액,268000
1729,홍삼액,72440
1730,홍삼액,79780
1731,홍삼액,19900
1732,홍삼액,72440
1733,홍삼액,19450
1734,홍삼액,25520
1735,홍삼액,64900
1736,홍삼액,165000
1737,홍삼액,165000
1738,홍삼액,89000
1739,홍삼액,89000
1740,홍삼액,43480
1741,홍삼액,268000
1742,홍삼액,23800
1743,홍삼캡슐/환,41000
1744,홍삼액,60000
1745,홍삼액,98000
1746,홍삼액,95000
1747,홍삼액,36900
1748,기타홍삼제품,69500
1749,기타홍삼제품,215600
1750,기타홍삼제품,49000
1751,홍삼액,98000
1752,기타홍삼제품,15000
1753,홍삼액,37900
1754,홍삼액,37900
1755,기타홍삼제품,198000
1756,기타홍삼제품,98550
1757,기타홍삼제품,119970
1758,기타홍삼제품,119970
1759,기타홍삼제품,69000
1760,기타홍삼제품,8500
1761,홍삼액,60790
1762,기타홍삼제품,20000
1763,홍삼액,72440
1764,홍삼액,60000
1765,기타홍삼제품,75000
1766,홍삼액,238000
1767,기타홍삼제품,680000
1768,기타건강보조식품,65000
1769,쏘팔메토,23900
1770,기타홍삼제품,108500
1771,홍삼액,49500
1772,홍삼액,49500
1773,기타홍삼제품,110370
1774,홍삼캡슐/환,335000
1775,기타건강보조식품,36000
1776,기타건강보조식품,76580
1777,기타건강보조식품,76580
1778,,0
1779,,0
1780,,0
1781,,0
1782,,0
1783,멀티비타민,9700
1784,기타홍삼제품,62000
1785,키토산,216220
1786,가르시니아,38000
1787,칼슘,36000
1788,칼슘,34000
1789,기타건강보조식품,81410
1790,기타건강보조식품,16900
1791,콜라겐,59000
1792,기타다이어트식품,118800
1793,기타다이어트식품,118800
1794,기타다이어트식품,42000
1795,기타건강보조식품,36500
1796,기타건강보조식품,36500
1797,기타건강보조식품,37970
1798,기타건강보조식품,36500
1799,기타건강보조식품,36800
1800,기타건강보조식품,37970
1801,프로폴리스,17900
1802,,0
1803,루테인,38280
1804,,0
1805,비타민B,140000
1806,기타건강보조식품,19800
1807,,0
1808,기타다이어트식품,19800
1809,칼슘,970000
1810,기타건강보조식품,89000
1811,감마리놀렌산,41600
1812,프로바이오틱스,16360
1813,,0
1814,,0
1815,비타민E,20000
1816,밀크씨슬,26000
1817,비타민E,20000
1818,기타건강보조식품,111700
1819,기타건강보조식품,350000
1820,건강환/정,436900
1821,,0
1822,멀티비타민,16900
1823,밀크씨슬,102350
1824,CLA,16900
1825,,0
1826,MSM,64000
1827,오메가3,11890
1828,멀티비타민,57280
1829,아연,39000
1830,프로바이오틱스,35000
1831,프로바이오틱스,29600
1832,프로바이오틱스,29600
1833,프로바이오틱스,29600
1834,가르시니아,28500
1835,,0
1836,밀크씨슬,53390
1837,글루코사민,33900
1838,MSM,10320
1839,기타건강보조식품,75000
1840,MSM,34500
1841,기타비타민,18500
1842,기타건강보조식품,125000
1843,기타건강보조식품,24500
1844,MSM,400000
1845,글루코사민,122400
1846,MSM,9900
1847,기타건강보조식품,19900
1848,,0
1849,글루코사민,80000
1850,기타건강보조식품,47900
1851,MSM,38500
1852,글루코사민,19900
1853,글루코사민,286480
1854,MSM,109000
1855,MSM,140000
1856,MSM,48900
1857,MSM,36600
1858,,0
1859,기타건강보조식품,198000
1860,보스웰리아,15060
1861,MSM,10320
1862,MSM,15600
1863,보스웰리아,17210
1864,MSM,11290
1865,MSM,10320
1866,기타건강보조식품,39900
1867,기타건강보조식품,69900
1868,기타건강보조식품,115000
1869,기타건강보조식품,99000
1870,MSM,109000
1871,MSM,109000
1872,MSM,10980
1873,MSM,35400
1874,MSM,10410
1875,글루코사민,159400
1876,MSM,59900
1877,MSM,67200
1878,MSM,11750
1879,MSM,11750
1880,,0
1881,MSM,10980
1882,MSM,45040
1883,MSM,24270
1884,글루코사민,438000
1885,기타건강보조식품,89000
1886,MSM,320000
1887,건강환/정,49500
1888,글루코사민,29700
1889,영양제,86490
1890,기타건강보조식품,62900
1891,보스웰리아,39900
1892,프로바이오틱스,59900
1893,MSM,208600
1894,글루코사민,53900
1895,과일즙,59000
1896,기타건강보조식품,85000
1897,기타건강보조식품,14490
1898,MSM,49000
1899,MSM,49000
1900,MSM,189120
1901,MSM,59900
1902,MSM,52720
1903,기타건강보조식품,177800
1904,MSM,77800
1905,칼슘,83140
1906,보스웰리아,83140
1907,보스웰리아,19000
1908,건강환/정,166660
1909,건강환/정,166660
1910,MSM,25000
1911,글루코사민,14500
1912,MSM,19900
1913,MSM,19900
1914,MSM,26000
1915,MSM,26000
1916,MSM,19900
1917,MSM,59000
1918,글루코사민,205810
1919,기타건강보조식품,65100
1920,MSM,79000
1921,기타건강보조식품,49800
1922,기타건강보조식품,25720
1923,MSM,39000
1924,보스웰리아,19590
1925,글루코사민,300000
1926,MSM,50000
1927,,0
1928,기타건강보조식품,270900
1929,MSM,50000
1930,글루코사민,14900
1931,MSM,60000
1932,기타건강보조식품,44690
1933,글루코사민,32000
1934,,0
1935,,0
1936,MSM,16900
1937,MSM,66510
1938,MSM,330000
1939,MSM,10980
1940,MSM,19630
1941,글루코사민,31900
1942,기타건강보조식품,99000
1943,MSM,21900
1944,기타건강보조식품,59000
1945,보스웰리아,18200
1946,MSM,29800
1947,MSM,59000
1948,MSM,75900
1949,기타건강보조식품,295000
1950,MSM,20000
1951,기타건강보조식품,45900
1952,기타건강보조식품,45900
1953,MSM,16900
1954,기타건강보조식품,55000
1955,MSM,389500
1956,MSM,389500
1957,글루코사민,30000
1958,보스웰리아,88000
1959,보스웰리아,199000
1960,글루코사민,495000
1961,보스웰리아,51900
1962,MSM,40000
1963,기타건강보조식품,36740
1964,기타건강보조식품,189000
1965,보스웰리아,9990
1966,보스웰리아,65900
1967,보스웰리아,59000
1968,기타건강보조식품,126000
1969,보스웰리아,25900
1970,보스웰리아,24900
1971,MSM,29680
1972,글루코사민,210000
1973,글루코사민,32680
1974,글루코사민,49000
1975,MSM,116000
1976,보스웰리아,32000
1977,기타건강보조식품,38690
1978,기타건강보조식품,54560
1979,기타건강보조식품,330000
1980,보스웰리아,73000
1981,글루코사민,24900
1982,MSM,29900
1983,글루코사민,39800
1984,MSM,128000
1985,MSM,59000
1986,MSM,59000
1987,MSM,20800
1988,MSM,59900
1989,기타건강보조식품,36240
1990,MSM,20800
1991,MSM,20800
1992,MSM,145500
1993,MSM,59000
1994,기타건강보조식품,39150
1995,글루코사민,8800
1996,,0
1997,,0
1998,MSM,84870
1999,글루코사민,89750
2000,기타건강보조식품,39900
2001,MSM,51100
2002,기타건강보조식품,90000
2003,MSM,9900
2004,기타건강보조식품,33000
2005,보스웰리아,32500
2006,기타건강보조식품,229030
2007,MSM,27900
2008,MSM,50000
2009,기타건강보조식품,168000
2010,MSM,60000
2011,MSM,160000
2012,보스웰리아,195350
2013,보스웰리아,195350
2014,MSM,20000
2015,기타건강보조식품,101000
2016,글루코사민,71540
2017,,0
2018,,0
2019,,0
2020,멀티비타민,480000
2021,,0
2022,기타건강보조식품,49580
2023,,0
2024,,0
2025,홍삼액,49900
2026,홍삼액,168000
2027,홍삼액,38220
2028,,0
2029,홍삼캡슐/환,47000
2030,프로바이오틱스,160380
2031,기타홍삼제품,27210
2032,프로폴리스,49900
2033,기타건강보조식품,150000
2034,,0
2035,,0
2036,루테인,39900
2037,루테인,10900
2038,루테인,15900
2039,루테인,9370
2040,루테인,42600
2041,마그네슘,35900
2042,기능성음료,41730
2043,비타민D,7480
2044,멀티비타민,39900
2045,비타민C,14900
2046,홍삼액,14390
2047,멀티비타민,8930
2048,비타민D,29900
2049,칼슘,12900
2050,스피루리나,11500
2051,쏘팔메토,41900
2052,프리바이오틱스,11000
2053,오메가3,62900
2054,칼슘,9520
2055,,0
2056,프로바이오틱스,11900
2057,기타홍삼제품,62000
2058,기타건강보조식품,69800
2059,프로바이오틱스,31900
2060,글루코사민,79000
2061,식이섬유,13900
2062,가르시니아,18110
2063,식이섬유,14900
2064,기타건강보조식품,42750
2065,MSM,58080
2066,기타건강보조식품,69380
2067,홍삼액,58080
2068,기타건강보조식품,70400
2069,,0
2070,,0
2071,프로바이오틱스,44900
2072,프로폴리스,49900
2073,루테인,49000
2074,오메가3,29900
2075,프리바이오틱스,21900
2076,오메가3,62900
2077,기타홍삼제품,21900
2078,기타홍삼제품,43160
2079,비타민C,79110
2080,루테인,9570
2081,엽산,20000
2082,기타건강보조식품,29800
2083,,0
2084,철분,20000
2085,홍삼액,170000
2086,기타다이어트식품,35000
2087,,0
2088,,0
2089,식이섬유,55900
2090,프로폴리스,14250
2091,프로폴리스,12500
2092,,0
2093,프로폴리스,42650
2094,프로폴리스,14250
2095,프로폴리스,35000
2096,프로폴리스,45900
2097,,0
2098,,0
2099,비타민D,18900
2100,밀크씨슬,38000
2101,,0
2102,기타다이어트식품,49500
2103,기타건강보조식품,72680
2104,프로바이오틱스,29900
2105,,0
2106,,0
2107,칼슘,14690
2108,칼슘,40000
2109,칼슘,47510
2110,홍삼액,31920
2111,홍삼액,60000
2112,쏘팔메토,48900
2113,밀크씨슬,6500
2114,루테인,8180
2115,비타민D,19800
2116,,0
2117,오메가3,9900
2118,프로바이오틱스,26700
2119,멀티비타민,22200
2120,글루코사민,17800
2121,프로바이오틱스,47900
2122,기타건강보조식품,48470
2123,루테인,70000
2124,루테인,51300
2125,루테인,51300
2126,보스웰리아,89900
2127,기타건강보조식품,99000
2128,글루코사민,108000
2129,MSM,104990
2130,기타건강보조식품,158100
2131,기타건강보조식품,49000
2132,가르시니아,19800
2133,칼슘,9400
2134,기타다이어트식품,6960
2135,기타건강보조식품,41800
2136,홍삼액,87900
2137,,0
2138,홍삼액,42370
2139,,0
2140,홍삼액,49900
2141,기타다이어트식품,71800
2142,프로바이오틱스,54000
2143,프로바이오틱스,54000
2144,프로바이오틱스,38900
2145,프로바이오틱스,38900
2146,프로바이오틱스,38900
2147,프로바이오틱스,38900
2148,가르시니아,48000
2149,밀크씨슬,23910
2150,프로바이오틱스,20000
2151,기타비타민,61600
2152,기타건강보조식품,130000
2153,멀티비타민,47500
2154,기타건강보조식품,83600
2155,기타다이어트식품,122900
2156,,0
2157,프로바이오틱스,30100
2158,,0
2159,기타건강보조식품,143900
2160,기타홍삼제품,75680
2161,MSM,23500
2162,식이섬유,248000
2163,멀티비타민,89100
2164,프로바이오틱스,248000
2165,기타건강보조식품,34360
2166,오메가3,39900
2167,프리바이오틱스,19800
2168,프로바이오틱스,165000
2169,,0
2170,프로바이오틱스,23250
2171,,0
2172,,0
2173,멀티비타민,41210
2174,밀크씨슬,36000
2175,비타민B,26000
2176,비타민C,18000
2177,비타민D,45000
2178,엽산,24000
2179,오메가3,52900
2180,,0
2181,,0
2182,칼슘,12320
2183,칼슘,25900
2184,아연,17210
2185,기타건강보조식품,99000
2186,기타건강보조식품,37000
